id,time (UTC),latitude (degrees_north),longitude (degrees_east),depth (m),sea_water_temperature (degree_C)
16205,2001-06-30T18:32:00Z,42.122,-70.06,1.0,NaN
16205,2001-06-30T22:04:00Z,42.115,-70.12,1.0,NaN
16205,2001-06-30T23:44:00Z,42.148,-70.13,1.0,NaN
16205,2001-07-01T05:14:00Z,42.143,-69.93,1.0,NaN
16205,2001-07-01T06:53:00Z,42.118,-69.9,1.0,NaN
16205,2001-07-01T08:34:00Z,42.089,-69.88,1.0,NaN
16205,2001-07-01T12:00:00Z,42.045,-69.93,1.0,NaN
16205,2001-07-01T13:39:00Z,42.039,-69.94,1.0,NaN
16205,2001-07-01T16:41:00Z,42.051,-69.91,1.0,NaN
16205,2001-07-01T18:21:00Z,42.059,-69.87,1.0,NaN
16205,2001-07-01T20:04:00Z,42.058,-69.83,1.0,NaN
16205,2001-07-01T21:42:00Z,42.064,-69.8,1.0,NaN
162420701,2016-06-13T13:23:00Z,42.2013,-70.5429,-1.0,NaN
162420701,2016-06-13T21:32:00Z,42.1609,-70.5546,-1.0,NaN
162420701,2016-06-14T05:20:00Z,42.1435,-70.6385,-1.0,NaN
162420701,2016-06-14T13:18:00Z,42.1722,-70.6375,-1.0,NaN
162420701,2016-06-14T21:23:00Z,42.1832,-70.7105,-1.0,NaN
162420701,2016-06-25T21:17:00Z,42.2228,-69.8098,-1.0,NaN
163430701,2016-03-25T20:21:00Z,42.2372,-70.5014,-1.0,NaN
163430701,2016-03-26T00:05:00Z,42.2219,-70.4864,-1.0,NaN
163430701,2016-03-26T04:35:00Z,42.1867,-70.468,-1.0,NaN
163430701,2016-03-26T08:22:00Z,42.1704,-70.438,-1.0,NaN
163430701,2016-03-26T12:13:00Z,42.1653,-70.4304,-1.0,NaN
163430701,2016-03-26T16:11:00Z,42.1439,-70.4564,-1.0,NaN
163430701,2016-03-26T20:07:00Z,42.1342,-70.4593,-1.0,NaN
163430701,2016-03-27T00:18:00Z,42.1399,-70.4402,-1.0,NaN
163430701,2016-03-27T04:24:00Z,42.1053,-70.44,-1.0,NaN
163430701,2016-03-27T12:11:00Z,42.0472,-70.4715,-1.0,NaN
163430701,2016-03-27T15:59:00Z,42.0256,-70.4773,-1.0,NaN
163430701,2016-03-27T20:20:00Z,41.9908,-70.4536,-1.0,NaN
163430701,2016-03-28T00:04:00Z,42.0002,-70.4338,-1.0,NaN
163430701,2016-03-28T04:03:00Z,42.0015,-70.4439,-1.0,NaN
163430701,2016-03-28T12:10:00Z,42.0168,-70.4322,-1.0,NaN
163430701,2016-03-28T16:01:00Z,41.9982,-70.4542,-1.0,NaN
163430701,2016-03-28T20:08:00Z,41.9683,-70.4483,-1.0,NaN
163430701,2016-03-29T00:32:00Z,41.9654,-70.4006,-1.0,NaN
163430701,2016-03-29T04:19:00Z,41.9575,-70.3638,-1.0,NaN
163430701,2016-03-29T08:15:00Z,41.9452,-70.3058,-1.0,NaN
163430701,2016-03-29T12:18:00Z,41.9495,-70.2605,-1.0,NaN
163430701,2016-03-29T16:09:00Z,41.9384,-70.2317,-1.0,NaN
163430701,2016-03-30T00:10:00Z,41.912,-70.2107,-1.0,NaN
163430701,2016-03-30T04:09:00Z,41.9129,-70.1971,-1.0,NaN
163430701,2016-03-30T08:10:00Z,41.9073,-70.1801,-1.0,NaN
163430701,2016-03-30T12:02:00Z,41.9264,-70.176,-1.0,NaN
163430701,2016-03-30T16:02:00Z,41.9443,-70.1654,-1.0,NaN
163430701,2016-03-30T20:15:00Z,41.9625,-70.1539,-1.0,NaN
163430701,2016-03-31T00:14:00Z,41.9955,-70.1529,-1.0,NaN
163430701,2016-03-31T04:11:00Z,42.0135,-70.164,-1.0,NaN
163430701,2016-03-31T07:59:00Z,42.0225,-70.1585,-1.0,NaN
163430701,2016-03-31T12:18:00Z,42.0174,-70.1886,-1.0,NaN
163430701,2016-03-31T16:14:00Z,42.0274,-70.2036,-1.0,NaN
163430701,2016-03-31T20:17:00Z,42.0275,-70.2033,-1.0,NaN
163430701,2016-04-01T00:18:00Z,42.0281,-70.2041,-1.0,NaN
164420701,2016-03-19T13:38:00Z,42.2401,-70.1043,-1.0,NaN
164420701,2016-03-19T15:40:00Z,42.2206,-70.0883,-1.0,NaN
164420701,2016-03-19T17:30:00Z,42.2038,-70.0616,-1.0,NaN
164420701,2016-03-19T19:35:00Z,42.1881,-70.0402,-1.0,NaN
164420701,2016-03-19T21:45:00Z,42.1795,-70.0281,-1.0,NaN
164420701,2016-03-19T23:44:00Z,42.168,-70.0265,-1.0,NaN
164420701,2016-03-20T01:39:00Z,42.151,-70.0245,-1.0,NaN
164420701,2016-03-20T03:47:00Z,42.1276,-70.0063,-1.0,NaN
164420701,2016-03-20T05:31:00Z,42.1086,-69.9834,-1.0,NaN
164420701,2016-03-20T07:32:00Z,42.091,-69.9541,-1.0,NaN
164420701,2016-03-20T09:32:00Z,42.0836,-69.943,-1.0,NaN
164420701,2016-03-20T11:33:00Z,42.079,-69.9401,-1.0,NaN
164420701,2016-03-20T13:39:00Z,42.0684,-69.93,-1.0,NaN
164420701,2016-03-20T15:47:00Z,42.0453,-69.9026,-1.0,NaN
164420701,2016-03-20T17:39:00Z,42.0179,-69.871,-1.0,NaN
164420701,2016-03-20T19:39:00Z,41.992,-69.8457,-1.0,NaN
164420701,2016-03-20T21:43:00Z,41.9787,-69.8377,-1.0,NaN
164420701,2016-03-20T23:47:00Z,41.973,-69.8435,-1.0,NaN
164420701,2016-03-21T01:41:00Z,41.9632,-69.8464,-1.0,NaN
164420701,2016-03-21T03:49:00Z,41.9383,-69.8401,-1.0,NaN
164420701,2016-03-21T05:40:00Z,41.9085,-69.8303,-1.0,NaN
164420701,2016-03-21T07:37:00Z,41.8828,-69.8252,-1.0,NaN
164420701,2016-03-21T09:38:00Z,41.8719,-69.8311,-1.0,NaN
164420701,2016-03-21T11:36:00Z,41.8714,-69.8396,-1.0,NaN
164420701,2016-03-21T13:45:00Z,41.866,-69.8478,-1.0,NaN
164420701,2016-03-21T15:41:00Z,41.8461,-69.8446,-1.0,NaN
164420701,2016-03-21T17:32:00Z,41.817,-69.8265,-1.0,NaN
164420701,2016-03-21T19:49:00Z,41.7924,-69.8024,-1.0,NaN
164420703,2016-04-27T15:58:00Z,42.2326,-70.1923,-1.0,NaN
164420703,2016-04-27T18:14:00Z,42.2202,-70.221,-1.0,NaN
164420703,2016-04-27T20:02:00Z,42.2295,-70.2368,-1.0,NaN
164420703,2016-04-27T22:06:00Z,42.2475,-70.2163,-1.0,NaN
164420703,2016-04-28T11:55:00Z,42.1713,-70.0875,-1.0,NaN
164420703,2016-04-28T13:57:00Z,42.164,-70.0561,-1.0,NaN
164420703,2016-04-28T15:57:00Z,42.1634,-70.0285,-1.0,NaN
164420703,2016-04-28T18:04:00Z,42.1458,-70.0153,-1.0,NaN
164420703,2016-04-28T22:19:00Z,42.1103,-70.02,-1.0,NaN
164420703,2016-04-29T02:10:00Z,42.1151,-69.9631,-1.0,NaN
164420703,2016-04-29T03:52:00Z,42.1174,-69.9558,-1.0,NaN
164420703,2016-04-29T05:53:00Z,42.1162,-69.9749,-1.0,NaN
164420703,2016-04-29T08:02:00Z,42.0999,-69.9966,-1.0,NaN
164420703,2016-04-29T10:05:00Z,42.0868,-69.9911,-1.0,NaN
164420703,2016-04-29T11:58:00Z,42.0831,-69.9721,-1.0,NaN
164420703,2016-04-29T14:00:00Z,42.0792,-69.9569,-1.0,NaN
164420703,2016-04-29T15:49:00Z,42.0809,-69.947,-1.0,NaN
164420703,2016-04-29T17:56:00Z,42.0865,-69.9448,-1.0,NaN
164420703,2016-04-29T19:51:00Z,42.0848,-69.9499,-1.0,NaN
164420703,2016-04-29T21:57:00Z,42.0753,-69.951,-1.0,NaN
164420703,2016-04-30T00:08:00Z,42.07,-69.9372,-1.0,NaN
164420703,2016-04-30T02:07:00Z,42.0704,-69.9258,-1.0,NaN
164420703,2016-04-30T03:55:00Z,42.0749,-69.9147,-1.0,NaN
164420703,2016-04-30T05:58:00Z,42.0859,-69.9252,-1.0,NaN
164420703,2016-04-30T08:09:00Z,42.09,-69.9355,-1.0,NaN
164420703,2016-04-30T10:04:00Z,42.0811,-69.9375,-1.0,NaN
164420703,2016-04-30T12:02:00Z,42.0631,-69.9292,-1.0,NaN
164420703,2016-04-30T14:05:00Z,42.0444,-69.918,-1.0,NaN
164420703,2016-04-30T15:55:00Z,42.0351,-69.9088,-1.0,NaN
164420703,2016-04-30T18:03:00Z,42.0274,-69.9086,-1.0,NaN
164420703,2016-04-30T19:53:00Z,42.0311,-69.918,-1.0,NaN
164420703,2016-04-30T21:56:00Z,42.0435,-69.9146,-1.0,NaN
164420703,2016-05-01T00:03:00Z,42.0531,-69.8932,-1.0,NaN
164420703,2016-05-01T02:04:00Z,42.0468,-69.8648,-1.0,NaN
164420703,2016-05-01T04:06:00Z,42.0394,-69.8564,-1.0,NaN
164420703,2016-05-01T05:54:00Z,42.0403,-69.8671,-1.0,NaN
164420703,2016-05-01T07:51:00Z,42.0434,-69.8895,-1.0,NaN
164420703,2016-05-01T10:02:00Z,42.0383,-69.9093,-1.0,NaN
164420703,2016-05-01T14:05:00Z,41.9979,-69.9095,-1.0,NaN
164420704,2016-04-27T16:13:00Z,42.162,-70.37,-1.0,NaN
164420704,2016-04-27T18:11:00Z,42.1533,-70.3736,-1.0,NaN
164420704,2016-04-27T20:16:00Z,42.1553,-70.3749,-1.0,NaN
164420704,2016-04-27T22:21:00Z,42.1682,-70.3669,-1.0,NaN
164420704,2016-04-28T00:11:00Z,42.1857,-70.3459,-1.0,NaN
164420704,2016-04-28T02:22:00Z,42.1985,-70.3255,-1.0,NaN
164420704,2016-04-28T04:07:00Z,42.2031,-70.3233,-1.0,NaN
164420704,2016-04-28T06:08:00Z,42.2001,-70.3245,-1.0,NaN
164420704,2016-04-28T08:20:00Z,42.1999,-70.3186,-1.0,NaN
164420704,2016-04-28T10:27:00Z,42.201,-70.2884,-1.0,NaN
164420704,2016-04-28T12:20:00Z,42.1971,-70.246,-1.0,NaN
164420704,2016-04-28T14:19:00Z,42.1855,-70.2277,-1.0,NaN
164420704,2016-04-28T16:21:00Z,42.1621,-70.2506,-1.0,NaN
164420704,2016-04-28T18:16:00Z,42.1438,-70.2938,-1.0,NaN
164420704,2016-04-28T20:07:00Z,42.1385,-70.3316,-1.0,NaN
164420704,2016-04-28T22:10:00Z,42.1504,-70.3425,-1.0,NaN
164420704,2016-04-29T00:10:00Z,42.166,-70.328,-1.0,NaN
164420704,2016-04-29T02:10:00Z,42.1777,-70.3119,-1.0,NaN
164420704,2016-04-29T04:08:00Z,42.1788,-70.3163,-1.0,NaN
164420704,2016-04-29T06:08:00Z,42.1785,-70.3304,-1.0,NaN
164420704,2016-04-29T08:07:00Z,42.1789,-70.3346,-1.0,NaN
164420704,2016-04-29T10:11:00Z,42.1846,-70.3177,-1.0,NaN
164420704,2016-04-29T12:14:00Z,42.1866,-70.2841,-1.0,NaN
164420704,2016-04-29T14:21:00Z,42.1816,-70.2558,-1.0,NaN
164420704,2016-04-29T16:16:00Z,42.1684,-70.2666,-1.0,NaN
164420704,2016-04-29T18:15:00Z,42.1574,-70.3049,-1.0,NaN
164420704,2016-04-29T20:11:00Z,42.1545,-70.3416,-1.0,NaN
164420704,2016-04-29T22:09:00Z,42.1604,-70.3561,-1.0,NaN
164420704,2016-04-30T00:12:00Z,42.1718,-70.3562,-1.0,NaN
164420704,2016-04-30T02:08:00Z,42.1857,-70.3483,-1.0,NaN
164420704,2016-04-30T04:08:00Z,42.192,-70.3457,-1.0,NaN
164420704,2016-04-30T06:12:00Z,42.1906,-70.3517,-1.0,NaN
164420704,2016-04-30T08:09:00Z,42.1869,-70.3579,-1.0,NaN
164420704,2016-04-30T10:16:00Z,42.1842,-70.3532,-1.0,NaN
164420704,2016-04-30T12:08:00Z,42.1854,-70.3435,-1.0,NaN
164420704,2016-04-30T14:23:00Z,42.1832,-70.3245,-1.0,NaN
164420704,2016-04-30T16:16:00Z,42.1764,-70.3289,-1.0,NaN
164420704,2016-04-30T18:05:00Z,42.1714,-70.3554,-1.0,NaN
164420704,2016-04-30T20:15:00Z,42.173,-70.3876,-1.0,NaN
164420704,2016-04-30T22:11:00Z,42.1823,-70.4028,-1.0,NaN
164420704,2016-05-01T00:05:00Z,42.1977,-70.4042,-1.0,NaN
164420704,2016-05-01T02:06:00Z,42.216,-70.3944,-1.0,NaN
164420704,2016-05-01T04:15:00Z,42.2287,-70.3794,-1.0,NaN
164420704,2016-05-01T06:15:00Z,42.2305,-70.3704,-1.0,NaN
164420704,2016-05-01T08:12:00Z,42.225,-70.3702,-1.0,NaN
164420704,2016-05-01T10:08:00Z,42.2182,-70.3755,-1.0,NaN
164420704,2016-05-01T12:11:00Z,42.2178,-70.3749,-1.0,NaN
164420704,2016-05-01T14:08:00Z,42.2258,-70.372,-1.0,NaN
164420704,2016-05-01T16:22:00Z,42.2376,-70.3659,-1.0,NaN
164420704,2016-05-01T18:19:00Z,42.2479,-70.3649,-1.0,NaN
164420704,2016-05-03T10:11:00Z,42.2399,-70.2478,-1.0,NaN
164420704,2016-05-03T12:16:00Z,42.2407,-70.2843,-1.0,NaN
164420704,2016-05-03T20:23:00Z,42.2368,-70.1894,-1.0,NaN
164420704,2016-05-03T22:18:00Z,42.2188,-70.2235,-1.0,NaN
164420704,2016-05-04T00:13:00Z,42.2106,-70.2681,-1.0,NaN
164420704,2016-05-04T02:11:00Z,42.2199,-70.2778,-1.0,NaN
164420704,2016-05-04T04:08:00Z,42.232,-70.2425,-1.0,NaN
164420704,2016-05-04T06:24:00Z,42.2311,-70.1858,-1.0,NaN
164420704,2016-05-04T08:29:00Z,42.2138,-70.1753,-1.0,NaN
164420704,2016-05-04T10:21:00Z,42.1948,-70.2109,-1.0,NaN
164420704,2016-05-04T12:23:00Z,42.1855,-70.2502,-1.0,NaN
164420704,2016-05-04T14:30:00Z,42.19,-70.2545,-1.0,NaN
164420704,2016-05-04T16:33:00Z,42.201,-70.2162,-1.0,NaN
164420704,2016-05-04T18:22:00Z,42.2037,-70.1689,-1.0,NaN
164420704,2016-05-04T20:16:00Z,42.1936,-70.1565,-1.0,NaN
164420704,2016-05-04T22:22:00Z,42.174,-70.2,-1.0,NaN
164420704,2016-05-05T00:18:00Z,42.159,-70.2641,-1.0,NaN
164420704,2016-05-05T02:07:00Z,42.1496,-70.2972,-1.0,NaN
164420704,2016-05-05T04:14:00Z,42.1633,-70.3108,-1.0,NaN
164420704,2016-05-05T06:17:00Z,42.1748,-70.3007,-1.0,NaN
164420704,2016-05-05T08:32:00Z,42.176,-70.2989,-1.0,NaN
164420704,2016-05-05T10:25:00Z,42.1684,-70.339,-1.0,NaN
164420704,2016-05-05T12:21:00Z,42.1597,-70.3697,-1.0,NaN
164420704,2016-05-05T14:21:00Z,42.1515,-70.3873,-1.0,NaN
164420704,2016-05-05T16:21:00Z,42.1515,-70.3894,-1.0,NaN
164420704,2016-05-05T18:23:00Z,42.1557,-70.3893,-1.0,NaN
164420704,2016-05-05T20:18:00Z,42.1633,-70.396,-1.0,NaN
164420704,2016-05-05T22:11:00Z,42.161,-70.4082,-1.0,NaN
164420704,2016-05-06T00:19:00Z,42.1464,-70.4229,-1.0,NaN
164420704,2016-05-06T02:28:00Z,42.1259,-70.4356,-1.0,NaN
164420704,2016-05-06T04:10:00Z,42.1162,-70.4417,-1.0,NaN
164420704,2016-05-06T06:19:00Z,42.1176,-70.4425,-1.0,NaN
164420704,2016-05-06T08:22:00Z,42.1272,-70.4392,-1.0,NaN
164420704,2016-05-06T10:28:00Z,42.1261,-70.4388,-1.0,NaN
164420704,2016-05-06T12:16:00Z,42.1152,-70.4429,-1.0,NaN
164420704,2016-05-06T14:11:00Z,42.0986,-70.4462,-1.0,NaN
164420704,2016-05-06T16:28:00Z,42.0873,-70.4474,-1.0,NaN
164420704,2016-05-06T18:08:00Z,42.0885,-70.4464,-1.0,NaN
164420704,2016-05-06T20:08:00Z,42.0971,-70.4472,-1.0,NaN
164420704,2016-05-06T22:07:00Z,42.0996,-70.4518,-1.0,NaN
164420704,2016-05-07T00:25:00Z,42.0903,-70.4609,-1.0,NaN
164420704,2016-05-07T02:17:00Z,42.0801,-70.4637,-1.0,NaN
164420704,2016-05-07T04:07:00Z,42.0753,-70.4564,-1.0,NaN
164420704,2016-05-07T06:22:00Z,42.0782,-70.4413,-1.0,NaN
164420704,2016-05-07T10:12:00Z,42.0801,-70.4314,-1.0,NaN
164420704,2016-05-07T12:26:00Z,42.0657,-70.4432,-1.0,NaN
164420704,2016-05-07T14:07:00Z,42.0519,-70.452,-1.0,NaN
164420704,2016-05-07T16:15:00Z,42.0391,-70.4561,-1.0,NaN
164420704,2016-05-07T18:10:00Z,42.0391,-70.4505,-1.0,NaN
164420704,2016-05-07T20:08:00Z,42.0448,-70.4366,-1.0,NaN
164420704,2016-05-07T22:22:00Z,42.0442,-70.4227,-1.0,NaN
164420704,2016-05-08T00:15:00Z,42.0249,-70.4205,-1.0,NaN
164420704,2016-05-08T02:14:00Z,41.9996,-70.4195,-1.0,NaN
164420704,2016-05-08T04:10:00Z,41.9818,-70.4187,-1.0,NaN
164420704,2016-05-08T06:13:00Z,41.9817,-70.4163,-1.0,NaN
164420704,2016-05-08T08:27:00Z,41.9939,-70.4106,-1.0,NaN
164420704,2016-05-08T10:25:00Z,42.0063,-70.3995,-1.0,NaN
164420704,2016-05-08T12:15:00Z,42.0028,-70.3864,-1.0,NaN
164420704,2016-05-08T14:22:00Z,41.9882,-70.3726,-1.0,NaN
164420704,2016-05-08T16:19:00Z,41.9743,-70.3586,-1.0,NaN
164420704,2016-05-08T18:41:00Z,41.9756,-70.3459,-1.0,NaN
164420704,2016-05-08T20:11:00Z,41.9852,-70.3373,-1.0,NaN
164420704,2016-05-08T22:20:00Z,42.0027,-70.3277,-1.0,NaN
164420704,2016-05-09T00:17:00Z,42.0003,-70.3173,-1.0,NaN
164420704,2016-05-09T02:27:00Z,41.9826,-70.311,-1.0,NaN
164420704,2016-05-09T04:12:00Z,41.9681,-70.3025,-1.0,NaN
164420704,2016-05-09T06:14:00Z,41.9654,-70.3003,-1.0,NaN
164420704,2016-05-09T08:27:00Z,41.9811,-70.3041,-1.0,NaN
164420704,2016-05-09T10:24:00Z,42.0048,-70.3024,-1.0,NaN
164420704,2016-05-09T12:15:00Z,42.0162,-70.2947,-1.0,NaN
164420704,2016-05-09T14:14:00Z,42.0062,-70.2771,-1.0,NaN
164420704,2016-05-09T16:14:00Z,41.9883,-70.2572,-1.0,NaN
164420704,2016-05-09T18:26:00Z,41.9721,-70.2491,-1.0,NaN
164420704,2016-05-09T20:13:00Z,41.9755,-70.2604,-1.0,NaN
164420704,2016-05-09T22:18:00Z,41.9969,-70.2822,-1.0,NaN
164420704,2016-05-10T00:20:00Z,42.0191,-70.2942,-1.0,NaN
164420704,2016-05-10T02:27:00Z,42.021,-70.2909,-1.0,NaN
164420704,2016-05-10T04:13:00Z,42.0161,-70.2791,-1.0,NaN
164420704,2016-05-10T06:16:00Z,42.0156,-70.2606,-1.0,NaN
164420704,2016-05-10T08:18:00Z,42.0347,-70.25,-1.0,NaN
164420704,2016-05-10T10:32:00Z,42.068,-70.2478,-1.0,NaN
164420704,2016-05-10T12:23:00Z,42.0747,-70.2424,-1.0,NaN
164420704,2016-05-10T14:14:00Z,42.0507,-70.2416,-1.0,NaN
164420704,2016-05-10T16:23:00Z,42.0295,-70.2204,-1.0,NaN
164420704,2016-05-10T18:15:00Z,42.0143,-70.202,-1.0,NaN
164420704,2016-05-10T20:17:00Z,42.0146,-70.2112,-1.0,NaN
164420704,2016-05-10T22:18:00Z,42.0324,-70.2379,-1.0,NaN
164420704,2016-05-11T00:15:00Z,42.0645,-70.2533,-1.0,NaN
164420704,2016-05-11T02:18:00Z,42.0621,-70.2514,-1.0,NaN
164420704,2016-05-11T04:17:00Z,42.0555,-70.2368,-1.0,NaN
164420704,2016-05-11T06:19:00Z,42.0615,-70.2515,-1.0,NaN
164420704,2016-05-11T08:30:00Z,42.0822,-70.2418,-1.0,NaN
164420704,2016-05-11T10:18:00Z,42.0925,-70.1823,-1.0,NaN
164420704,2016-05-11T12:27:00Z,42.0893,-70.1332,-1.0,NaN
164420704,2016-05-11T14:13:00Z,42.0907,-70.1412,-1.0,NaN
164420704,2016-05-11T16:19:00Z,42.092,-70.1934,-1.0,NaN
164420704,2016-05-11T18:20:00Z,42.0896,-70.2023,-1.0,NaN
164420704,2016-05-11T20:26:00Z,42.0909,-70.1667,-1.0,NaN
164420704,2016-05-11T22:18:00Z,42.0856,-70.1178,-1.0,NaN
164420704,2016-05-12T00:28:00Z,42.0701,-70.0638,-1.0,NaN
164420704,2016-05-12T02:20:00Z,42.0637,-70.0425,-1.0,NaN
164420704,2016-05-12T04:35:00Z,42.068,-70.0491,-1.0,NaN
164420704,2016-05-12T06:19:00Z,42.0765,-70.0698,-1.0,NaN
164420704,2016-05-12T08:11:00Z,42.0791,-70.0775,-1.0,NaN
164420704,2016-05-12T10:23:00Z,42.0644,-70.0504,-1.0,NaN
164420704,2016-05-12T12:20:00Z,42.0425,-70.0197,-1.0,NaN
164420704,2016-05-12T14:15:00Z,42.0241,-70.001,-1.0,NaN
164420704,2016-05-12T16:15:00Z,42.0222,-70.0041,-1.0,NaN
164420704,2016-05-12T18:34:00Z,42.0306,-70.0193,-1.0,NaN
164420704,2016-05-12T20:27:00Z,42.0311,-70.0288,-1.0,NaN
164420704,2016-05-12T22:20:00Z,42.0248,-70.0231,-1.0,NaN
164420704,2016-05-13T00:25:00Z,42.0134,-70.0038,-1.0,NaN
164420704,2016-05-13T02:26:00Z,42.0079,-69.9859,-1.0,NaN
164420704,2016-05-13T04:28:00Z,42.0161,-69.9775,-1.0,NaN
164420704,2016-05-13T06:14:00Z,42.0272,-69.9747,-1.0,NaN
164420704,2016-05-13T08:23:00Z,42.0284,-69.9689,-1.0,NaN
164420704,2016-05-13T10:18:00Z,42.0121,-69.955,-1.0,NaN
164420704,2016-05-13T12:20:00Z,41.988,-69.9342,-1.0,NaN
164420704,2016-05-13T14:14:00Z,41.9716,-69.9199,-1.0,NaN
164420704,2016-05-13T16:29:00Z,41.9773,-69.9124,-1.0,NaN
164420704,2016-05-13T18:12:00Z,41.9948,-69.9098,-1.0,NaN
164420704,2016-05-13T20:22:00Z,42.0109,-69.8941,-1.0,NaN
164420704,2016-05-13T22:22:00Z,42.0082,-69.8632,-1.0,NaN
164420704,2016-05-14T00:29:00Z,41.9809,-69.8105,-1.0,NaN
165420691,2016-05-26T12:18:00Z,42.0126,-69.954,-1.0,NaN
165420691,2016-05-26T14:07:00Z,42.0157,-69.9489,-1.0,NaN
165420691,2016-05-26T16:19:00Z,42.0194,-69.946,-1.0,NaN
165420691,2016-05-26T18:18:00Z,42.0116,-69.9318,-1.0,NaN
165420691,2016-05-26T20:00:00Z,41.9909,-69.9192,-1.0,NaN
165420691,2016-05-26T22:06:00Z,41.9649,-69.9067,-1.0,NaN
165420691,2016-05-27T00:04:00Z,41.949,-69.8922,-1.0,NaN
165420691,2016-05-27T02:08:00Z,41.9504,-69.891,-1.0,NaN
165420691,2016-05-27T04:12:00Z,41.9672,-69.895,-1.0,NaN
165420691,2016-05-27T06:14:00Z,41.9855,-69.899,-1.0,NaN
165420691,2016-05-27T08:18:00Z,41.9867,-69.8788,-1.0,NaN
165420691,2016-05-27T10:11:00Z,41.9716,-69.848,-1.0,NaN
165420691,2016-05-27T12:20:00Z,41.9563,-69.8165,-1.0,NaN
165420691,2016-05-27T14:09:00Z,41.9537,-69.799,-1.0,NaN
165420702,2016-05-16T07:53:00Z,42.249,-70.1672,1.0,NaN
165420702,2016-05-16T09:51:00Z,42.233,-70.1732,1.0,NaN
165420702,2016-05-16T11:48:00Z,42.2208,-70.1715,1.0,NaN
165420702,2016-05-16T13:53:00Z,42.2122,-70.1424,1.0,NaN
165420702,2016-05-16T15:49:00Z,42.1983,-70.0926,1.0,NaN
165420702,2016-05-16T17:41:00Z,42.1836,-70.0516,1.0,NaN
165420702,2016-05-16T20:01:00Z,42.1697,-70.0213,1.0,NaN
165420702,2016-05-16T21:41:00Z,42.1537,-70.0107,1.0,NaN
165420702,2016-05-16T23:54:00Z,42.1259,-70.0048,1.0,NaN
165420702,2016-05-17T01:54:00Z,42.0972,-69.9921,1.0,NaN
165420702,2016-05-17T03:53:00Z,42.0713,-69.9699,1.0,NaN
165420702,2016-05-17T05:57:00Z,42.0529,-69.9334,1.0,NaN
165420702,2016-05-17T07:41:00Z,42.04,-69.9054,1.0,NaN
165420702,2016-05-17T10:00:00Z,42.0237,-69.8746,1.0,NaN
165420702,2016-05-17T11:42:00Z,42.0125,-69.8611,1.0,NaN
165420702,2016-05-17T13:42:00Z,42.0007,-69.8397,1.0,NaN
165420702,2016-05-17T16:04:00Z,41.9699,-69.8036,1.0,NaN
165430701,2016-06-10T22:13:00Z,42.2419,-70.3601,-1.0,NaN
165430701,2016-06-11T14:04:00Z,42.2418,-70.2336,-1.0,NaN
165430701,2016-06-11T15:56:00Z,42.2351,-70.2503,-1.0,NaN
165430701,2016-06-11T17:58:00Z,42.2388,-70.2954,-1.0,NaN
165430701,2016-06-29T02:50:00Z,41.5325,-69.8379,-1.0,NaN
165430701,2016-06-29T04:45:00Z,41.5667,-69.8553,-1.0,NaN
165430701,2016-06-29T07:03:00Z,41.6247,-69.8428,-1.0,NaN
165430701,2016-06-29T09:02:00Z,41.6381,-69.832,-1.0,NaN
165430701,2016-06-29T10:55:00Z,41.6096,-69.8302,-1.0,NaN
165430701,2016-06-29T13:04:00Z,41.5569,-69.8456,-1.0,NaN
165430701,2016-06-29T14:53:00Z,41.5338,-69.8557,-1.0,NaN
165430701,2016-06-29T16:49:00Z,41.5549,-69.8529,-1.0,NaN
165430701,2016-06-30T00:57:00Z,41.5453,-69.8354,-1.0,NaN
165430701,2016-06-30T02:49:00Z,41.506,-69.8544,-1.0,NaN
165430701,2016-06-30T04:46:00Z,41.5003,-69.861,-1.0,NaN
165430701,2016-06-30T07:01:00Z,41.5495,-69.8434,-1.0,NaN
165430701,2016-06-30T08:45:00Z,41.5819,-69.8261,-1.0,NaN
165430701,2016-06-30T11:14:00Z,41.5643,-69.8188,-1.0,NaN
165430701,2016-06-30T12:49:00Z,41.5172,-69.8317,-1.0,NaN
166410702,2016-07-19T23:32:00Z,41.9015,-70.2883,-1.0,NaN
166410702,2016-07-20T01:30:00Z,41.8983,-70.3052,-1.0,NaN
166410702,2016-07-20T03:24:00Z,41.9019,-70.3112,-1.0,NaN
166410702,2016-07-20T05:37:00Z,41.9231,-70.3032,-1.0,NaN
166410702,2016-07-20T07:32:00Z,41.9395,-70.2843,-1.0,NaN
166410702,2016-07-20T09:32:00Z,41.941,-70.2647,-1.0,NaN
166410702,2016-07-20T11:35:00Z,41.9237,-70.2593,-1.0,NaN
166410702,2016-07-20T13:42:00Z,41.8996,-70.2672,-1.0,NaN
166410702,2016-07-20T15:30:00Z,41.8861,-70.2773,-1.0,NaN
166410702,2016-07-20T17:35:00Z,41.8854,-70.2895,-1.0,NaN
166410702,2016-07-20T19:33:00Z,41.9018,-70.2939,-1.0,NaN
166410702,2016-07-20T21:37:00Z,41.9278,-70.2927,-1.0,NaN
166410702,2016-07-20T23:27:00Z,41.941,-70.2763,-1.0,NaN
166410702,2016-07-21T01:40:00Z,41.9347,-70.2475,-1.0,NaN
166410702,2016-07-21T03:34:00Z,41.9341,-70.2278,-1.0,NaN
166410702,2016-07-21T05:24:00Z,41.9376,-70.2184,-1.0,NaN
166410702,2016-07-21T07:39:00Z,41.9515,-70.2194,-1.0,NaN
